,goods,price,image,deal,name,location
597,RIO锐澳预调鸡尾酒少女微醺系列柠檬伏特加口味330ml*6罐整箱果酒,45.00元,https://g.alicdn.com/s.gif,14人付款,玉杞儿酒类专营店,陕西 西安
598,日本三得利和乐怡低度网红预调酒缤纷350mL*6罐装果酒鸡尾酒,120.00元,https://g.alicdn.com/s.gif,30人付款,三得利预调酒官方旗舰店,上海
599,日本进口三得利和乐怡HOROYOI网红低度预调酒缤纷8罐装果酒备,160.00元,https://g.alicdn.com/s.gif,53人付款,三得利预调酒官方旗舰店,上海
600,锐澳（RIO） 鸡尾酒 微醺系列 3度 白桃味 330ml*8罐,59.00元,https://g.alicdn.com/s.gif,4人付款,恒德莱食品专营店,北京
601,RIO锐澳微醺鸡尾酒预调鸡尾酒330ml*8罐气泡果味酒低度少女士酒,45.80元,https://g.alicdn.com/s.gif,23人付款,圆兔食品专营店,上海
602,香港新动力苏打酒美国动力酒火车酒诱惑型果酒女士鸡尾酒整箱24瓶,88.00元,https://g.alicdn.com/s.gif,5人付款,xiao醉仙,北京
603,杰克丹尼威士忌预调鸡尾酒 可乐味 柠檬味 苹果味 调酒基酒 6瓶装,72.00元,https://g.alicdn.com/s.gif,12人付款,杉玮商贸,上海
604,卡尔动力苏打酒24瓶装275ml夜场预调鸡尾酒KTV学生少女微醺水果酒,64.82元,https://g.alicdn.com/s.gif,3人付款,兴食食品商城,上海
605,日本进口汽酒 宝 TaKaRa 柠檬加气鸡尾酒 水果酒 配制酒 沙瓦,81.00元,https://g.alicdn.com/s.gif,2人付款,yq001314,上海
606,超能派对动力3.5度苏打鸡尾酒火车预调配调制酒275ml*24瓶箱包邮,67.89元,https://g.alicdn.com/s.gif,10人付款,鑫源永顺商贸,北京
607,莫吉托鸡尾酒套餐 mojito洋酒 百加得白朗姆酒+青柠汁+调酒杯套装,75.00元,https://g.alicdn.com/s.gif,15人付款,玛法斯酒类有限公司,广东 广州
608,WAT小方瓶预调鸡尾酒 柚子酒低度微醺果味茶酒甜酒少女晚安酒x1瓶,48.00元,https://g.alicdn.com/s.gif,26人付款,watisgood旗舰店,上海
609,RIO锐澳微醺草莓预调鸡尾酒rio330ml*20罐洋气泡酒果酒少女饮料,206.00元,https://g.alicdn.com/s.gif,4人付款,圆兔食品专营店,上海
610,四洛克预调鸡尾酒礼盒装送礼 美国进口fourloko网红果酒5罐装,289.00元,https://g.alicdn.com/s.gif,2人付款,fourloko旗舰店,上海
611,微醺RIO鸡尾酒锐澳白桃rio微醺果酒预调鸡尾酒单口味330ml*9罐装,89.50元,https://g.alicdn.com/s.gif,23人付款,归昕酒类专营店,上海
612,RIO锐澳鸡尾酒洋酒预调酒微醺小美好系列香槟口味330ml*6罐,40.30元,https://g.alicdn.com/s.gif,21人付款,迎源食品商城,安徽 芜湖
613,RIO锐澳鸡尾酒劲爽无糖气泡酒零度西柚柠檬强爽9度预调鸡尾酒果酒,77.50元,https://g.alicdn.com/s.gif,16人付款,归昕酒类专营店,上海
614,平行宇宙蜜桃果酒甜荔枝味洋酒套装女士微醺低度预调鸡尾酒12瓶装,138.00元,https://g.alicdn.com/s.gif,5人付款,xujing0112,北京
615,24瓶整箱混合装白兰地预调鸡尾酒洋酒低度女士水果味酒甜酒包邮,49.90元,https://g.alicdn.com/s.gif,17人付款,筱燕儿呦呦,河北 秦皇岛
616,RIO锐澳微醺预调鸡尾酒rio微醺锐澳瓶装洋酒果酒275ml*24罐整箱,111.40元,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2213234265143/O1CN01SPRmJw1nrXiDS6yOh_!!0-item_pic.jpg_580x580Q90.jpg_.webp,3人付款,杉橘食品专营店,上海
617,【官方旗舰店】杰克丹尼美国威士忌预调酒鸡尾酒可乐味330ml*6瓶,110.00元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2205309976752/O1CN01RtnuLj1zkSyvhmgEU_!!0-item_pic.jpg_580x580Q90.jpg_.webp,27人付款,杰克丹尼酒类旗舰店,上海
618,RIO锐澳275ml*6瓶蓝莓草莓蓝紫葡萄玫瑰水蜜桃果酒洋酒预调鸡尾酒,49.90元,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/3368043109/O1CN01hWtKbg1Ypy6MRBB3S_!!3368043109-0-picasso.jpg_580x580Q90.jpg_.webp,8人付款,常州耀发副食品商行,江苏 常州
619,rio鸡尾酒 rio锐澳鸡尾酒微醺春季rio樱花限定锐澳鸡尾酒330ml6罐,43.00元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/3581934542/O1CN01YB3YWT1jQHfzPzitw_!!0-item_pic.jpg_580x580Q90.jpg_.webp,65人付款,杨之甘录,上海
620,预调鸡尾酒24瓶装rio果酒女士低度甜酒苏打酒瓶装整箱微醺网红酒,28.90元,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2209293488988/O1CN01nmUtjg2GGYWDdluKK_!!2209293488988.jpg_580x580Q90.jpg_.webp,2人付款,tb960278888,河北 秦皇岛
621,巴玛苏罗 莫吉托金酒伏特加西班牙进口曼戈加气预调鸡尾酒女士酒,39.00元,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/4068746014/O1CN01Qvp1sA1uISbbZc9wG_!!4068746014.jpg_580x580Q90.jpg_.webp,13人付款,gci_wines,福建 厦门
622,Kirkland科克兰金色玛格丽特配制酒1.75L 上海costco开市客代购,77.90元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/12556311/O1CN01VWeiHa1wUUBxls8PR_!!12556311.jpg_580x580Q90.jpg_.webp,19人付款,wingeryan,上海
623,四洛克酒 果味酒预调尾酒鸡组合装进口 网红斯洛克一瓶倒烈性啤酒,37.00元,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/2211808290467/O1CN01zlS2Do1FJveGBTivd_!!2211808290467.jpg_580x580Q90.jpg_.webp,24人付款,zy15221206782,上海
624,香港新动力苏打酒整箱24瓶美国火车鸡尾酒诱惑型美少女果酒葡萄酒,36.80元,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2205795945682/O1CN01hqNmDB1rqP85HxE7x_!!2205795945682.jpg_580x580Q90.jpg_.webp,9人付款,开心酒业9,北京
625,8瓶装8款口味威士忌预调鸡尾酒275ml水果味酒【厂家直供】整箱,16.90元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2529603409/O1CN01QNTMrS1b3Mlr3nTAs_!!2529603409.jpg_580x580Q90.jpg_.webp,59人付款,正品良心酒,河北 秦皇岛
626,RIO冰淇淋锐澳鸡尾酒微醺系列乳酸菌口味330ml*24罐整箱果酒瓶装,60.00元,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/1711975301/O1CN01uUfNlP1p1uHZWMmna_!!1711975301.jpg_580x580Q90.jpg_.webp,17人付款,昌盛德商贸,陕西 西安
627,莫林纯蔗糖味糖浆 MONIN Pure CaneSugarsyrup 1000ML鸡尾酒 饮品,83.00元,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/646406995/O1CN01idwSL021XlDvsFmTz_!!646406995-0-picasso.jpg_580x580Q90.jpg_.webp,44人付款,cuiming56,上海
628,RIO锐澳鸡尾酒罐装3度微醺330ml*6罐预调酒节日聚会女生小甜酒,28.80元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/694732853/O1CN01qFDeHv1WwiiQrYMv1_!!694732853.jpg_580x580Q90.jpg_.webp,30人付款,白石挖宝,江苏 镇江
629,Fourloko四洛克酒预调鸡尾酒美国草莓微醺特调酒果味网红酒葡语,39.00元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2201105650385/O1CN01rZAu6o1EiNE54eLWj_!!2201105650385.jpg_580x580Q90.jpg_.webp,17人付款,tb1562934213,北京
630,【每满5送1】杰克丹尼威士忌可乐柠檬苹果味预调鸡尾洋酒低度330m,13.90元,https://picasso.alicdn.com/imgextra/O1CNA1MNadBE1g3tSguZZUq_!!3861224087-0-psf.jpg_580x580Q90.jpg_.webp,84人付款,盛卫酒类专营店,上海
631,rio锐澳鸡尾酒微醺预调酒低度果味酒整箱多种口味330ml,36.00元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2211623770761/O1CN01EVioQ41HUa9HVzNDY_!!0-item_pic.jpg_580x580Q90.jpg_.webp,22人付款,仙醇食品专营店,上海
632,凯利梅尔 草莓味奶油鸡尾酒女士果味甜酒利口酒200ml 乌克兰进口,28.00元,https://g.alicdn.com/s.gif,48人付款,凯利梅尔旗舰店,上海
633,RIO锐澳预调鸡尾酒8度强爽rio微醺瓶装果酒洋酒330ml*8罐正品整箱,79.60元,https://g.alicdn.com/s.gif,18人付款,恒谦酒类专营店,上海
634,经典莫吉托mojito鸡尾酒西班牙玛桂MUGUA柠檬酒无需调配开瓶即饮,68.00元,https://g.alicdn.com/s.gif,20人付款,高超娜,北京
635,RED鸡尾酒整箱瓶装预调酒果酒甜女士微醺少女晚安网红非动力火车,48.60元,https://g.alicdn.com/s.gif,4人付款,四川美九9,河北 秦皇岛
636,RIO锐澳微醺预调鸡尾酒果酒洋酒330ml*8罐整箱低度女士酒旗舰店,45.00元,https://g.alicdn.com/s.gif,19人付款,浙江粮油食品旗舰店,浙江 嘉兴
637,RIO锐澳 洋酒预调微醺系列3度鸡尾酒 330ml*3罐 女生果酒,16.90元,https://g.alicdn.com/s.gif,52人付款,kellydidi666,上海
638,十点一刻苏打气泡酒0糖0脂果酒女士低度甜酒微醺鸡尾酒330ml*4罐,39.00元,https://g.alicdn.com/s.gif,26人付款,十点一刻旗舰店,上海
639,RIO/锐澳鸡尾酒微醺6口味小美好系列330ml*6罐低度聚会休闲果酒,63.20元,https://g.alicdn.com/s.gif,10人付款,至梵旗舰店,上海
640,RIO锐澳预调鸡尾酒清爽强爽330ml*10罐果酒女王礼盒装低度气泡酒,76.00元,https://g.alicdn.com/s.gif,300+人付款,rio锐澳旗舰店,上海
641,RIO锐澳预调鸡尾酒微醺小美好3度6口味330ml*20罐果酒女士气泡酒,198.00元,https://g.alicdn.com/s.gif,100+人付款,rio锐澳旗舰店,上海
642,RIO锐澳3度微醺百香果口味330ml×1果酒洋酒预调鸡尾酒罐装,9.90元,https://g.alicdn.com/s.gif,100+人付款,天猫超市,上海
643,三得利和乐怡HOROYOI日本进口鸡尾酒白桃乳味6罐装微醺果酒,99.00元,https://g.alicdn.com/s.gif,20人付款,天猫超市,上海
644,RIO锐澳微醺西柚柚子口味330ml*1果酒洋酒预调鸡尾酒罐装预调酒,10.90元,https://g.alicdn.com/s.gif,100+人付款,天猫超市,上海
645,生态农业 UMEET/悠蜜 蓝莓精酿 (半甜) 单瓶装550ML,289.00元,https://g.alicdn.com/s.gif,2人付款,天猫超市,上海
646,RIO年货节10罐礼盒装锐澳清爽强爽系列鸡尾酒组合330ml*10,79.90元,https://g.alicdn.com/s.gif,7人付款,天猫超市,上海
647,Creamel凯利梅尔太妃味朗姆预调酒鸡尾酒200ml洋酒奶油酒女士,28.00元,https://g.alicdn.com/s.gif,0人付款,天猫国际进口超市,浙江 杭州
648,乌克兰Creamel凯利梅尔蜜瓜味朗姆酒预调酒鸡尾酒200ml奶油酒洋酒,28.00元,https://g.alicdn.com/s.gif,0人付款,天猫国际进口超市,浙江 杭州
649,RIO锐澳预调鸡尾酒清爽青橘伏特加口味5度微甜气泡果酒330ml*24罐,39.00元,https://g.alicdn.com/s.gif,15人付款,玉杞儿酒类专营店,陕西 西安
650,RIO锐澳预调鸡尾酒微醺系列白桃接骨木花口味330ml*24罐整箱果酒,45.00元,https://g.alicdn.com/s.gif,17人付款,玉杞儿酒类专营店,陕西 西安
651,日本进口三得利气乐酒场柠檬沙瓦汽泡酒24罐囤货量贩装,380.00元,https://g.alicdn.com/s.gif,14人付款,三得利预调酒官方旗舰店,上海
652,日本三得利和乐怡HOROYOI鸡尾酒盐西柚味350mL*6罐果酒,95.00元,https://g.alicdn.com/s.gif,28人付款,三得利预调酒官方旗舰店,上海
653,RIO锐澳预调酒鸡尾酒清爽小美好微醺系列果酒HEYPOP气泡水330ml,8.90元,https://g.alicdn.com/s.gif,66人付款,513894747yy,上海
654,夜店美国动力梦幻新动力ktv275ml鸡尾酒苏打酒soda整箱24瓶拍4发8,198.00元,https://g.alicdn.com/s.gif,5人付款,_燕子窝_,天津
655,预调鸡尾酒24瓶套装整箱洋酒低度果味酒女士生甜酒香槟微醺起泡酒,89.80元,https://g.alicdn.com/s.gif,6人付款,yeyong7,四川 泸州
656,锐澳鸡尾酒年货罐装白桃气泡rio微醺整箱清爽强爽少女果酒整箱,42.70元,https://g.alicdn.com/s.gif,19人付款,归昕酒类专营店,上海
657,两支装罗伊花园蜜桃味荔枝味低度酒起泡酒葡萄酒微醺甜酒少女酒,267.00元,https://g.alicdn.com/s.gif,12人付款,whiskyl旗舰店,江苏 苏州
658,rio锐澳鸡尾酒夏季限定款清爽鸡尾酒饮料5度新口味果酒330ml*6罐,40.00元,https://g.alicdn.com/s.gif,27人付款,杨之甘录,上海
659,单支装罗伊花园蜜桃味荔枝味低度微醺起泡甜酒果味葡萄酒女士喜爱,133.00元,https://g.alicdn.com/s.gif,10人付款,whiskyl旗舰店,江苏 苏州
660,RIO锐澳鸡尾酒新品玻璃经典瓶装霓虹标气泡果酒低度酒预调酒整箱,94.40元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2213174444338/O1CN015Dg0RQ1huqsHG1Obv_!!2213174444338.jpg_580x580Q90.jpg_.webp,8人付款,酒太公企业店,陕西 咸阳
661,RIO锐澳预调鸡尾酒8度强爽4口味装白桃葡萄柠檬西柚500ml*8罐,129.00元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2453049938/O1CN01qG8Z652NHeqM4S1Vy_!!0-item_pic.jpg_580x580Q90.jpg_.webp,13人付款,至梵旗舰店,上海
662,杰克丹尼威士忌预调酒 柠檬味330ml*6瓶 洋酒鸡尾酒 Jack Daniels,72.00元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/646406995/O1CN01Q2nht121XlE0doPCI_!!646406995-0-picasso.jpg_580x580Q90.jpg_.webp,17人付款,cuiming56,上海
663,JOJO微醺低度果酒火山血橙气泡酒275ML*6瓶装鸡尾酒,89.00元,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/2211117578258/O1CN01BdoIXg2AsDSMPMrdo_!!0-item_pic.jpg_580x580Q90.jpg_.webp,9人付款,jojo酒类旗舰店,上海
664,预调鸡尾酒24瓶装rio果酒女士低度甜酒苏打酒瓶装整箱微醺网红,28.90元,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2209293488988/O1CN01nmUtjg2GGYWDdluKK_!!2209293488988.jpg_360x360Q90.jpg_.webp,2人付款,tb960278888,河北 秦皇岛
665,巴玛苏罗 莫吉托金酒伏特加西班牙进口曼戈加气预调女士,39.00元,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/4068746014/O1CN01Qvp1sA1uISbbZc9wG_!!4068746014.jpg_360x360Q90.jpg_.webp,13人付款,gci_wines,福建 厦门
666,Kirkland科克兰金色玛格丽特配制酒1.75L 上海costco开市客代购,77.90元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/12556311/O1CN01VWeiHa1wUUBxls8PR_!!12556311.jpg_360x360Q90.jpg_.webp,19人付款,wingeryan,上海
667,四洛克酒 果味酒预调尾酒鸡组合装进口 网红斯洛克一瓶倒烈性啤,37.00元,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/2211808290467/O1CN01zlS2Do1FJveGBTivd_!!2211808290467.jpg_360x360Q90.jpg_.webp,24人付款,zy15221206782,上海
668,香港新动力苏打酒整箱24瓶美国火车鸡尾酒诱惑型美少女果葡萄,36.80元,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2205795945682/O1CN01hqNmDB1rqP85HxE7x_!!2205795945682.jpg_360x360Q90.jpg_.webp,9人付款,开心酒业9,北京
669,8瓶装8款口味威士忌预调鸡尾酒275ml水果味酒【厂家直供】整箱,16.90元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2529603409/O1CN01QNTMrS1b3Mlr3nTAs_!!2529603409.jpg_360x360Q90.jpg_.webp,59人付款,正品良心酒,河北 秦皇岛
670,RIO冰淇淋锐澳鸡尾酒微醺系列乳酸菌口味330ml*24罐整箱果瓶装,60.00元,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/1711975301/O1CN01uUfNlP1p1uHZWMmna_!!1711975301.jpg_360x360Q90.jpg_.webp,17人付款,昌盛德商贸,陕西 西安
671,莫林纯蔗糖味糖浆 MONIN Pure CaneSugarsyrup 1000ML 饮品,83.00元,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/646406995/O1CN01idwSL021XlDvsFmTz_!!646406995-0-picasso.jpg_360x360Q90.jpg_.webp,44人付款,cuiming56,上海
672,RIO锐澳鸡尾酒罐装3度微醺330ml*6罐预调酒节日聚会女生小甜,28.80元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/694732853/O1CN01qFDeHv1WwiiQrYMv1_!!694732853.jpg_360x360Q90.jpg_.webp,30人付款,白石挖宝,江苏 镇江
673,Fourloko四洛克酒预调鸡尾酒美国草莓微醺特调酒果味网红葡语,39.00元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2201105650385/O1CN01rZAu6o1EiNE54eLWj_!!2201105650385.jpg_360x360Q90.jpg_.webp,17人付款,tb1562934213,北京
674,【每满5送1】杰克丹尼威士忌可乐柠檬苹果味预调鸡尾洋酒低度330m,13.90元,https://picasso.alicdn.com/imgextra/O1CNA1MNadBE1g3tSguZZUq_!!3861224087-0-psf.jpg_360x360Q90.jpg_.webp,84人付款,盛卫酒类专营店,上海
675,rio锐澳鸡尾酒微醺预调酒低度果味酒整箱多种口味330ml,36.00元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2211623770761/O1CN01EVioQ41HUa9HVzNDY_!!0-item_pic.jpg_360x360Q90.jpg_.webp,22人付款,仙醇食品专营店,上海
676,凯利梅尔 草莓味奶油鸡尾酒女士果味甜酒利口酒200ml 乌克兰进口,28.00元,https://g.alicdn.com/s.gif,48人付款,凯利梅尔旗舰店,上海
677,RIO锐澳预调鸡尾酒8度强爽rio微醺瓶装果酒洋酒330ml*8罐正品整箱,79.60元,https://g.alicdn.com/s.gif,18人付款,恒谦酒类专营店,上海
678,经典莫吉托mojito鸡尾酒西班牙玛桂MUGUA柠檬酒无需调配开瓶即饮,68.00元,https://g.alicdn.com/s.gif,20人付款,高超娜,北京
679,RED鸡尾酒整箱瓶装预调酒果酒甜女士微醺少女晚安网红非动力火车,48.60元,https://g.alicdn.com/s.gif,4人付款,四川美九9,河北 秦皇岛
680,RIO锐澳微醺预调鸡尾酒果酒洋酒330ml*8罐整箱低度女士旗舰店,45.00元,https://g.alicdn.com/s.gif,19人付款,浙江粮油食品旗舰店,
681,RIO锐澳 洋酒预调微醺系列3度鸡尾酒 330ml*3罐 女生果,16.90元,https://g.alicdn.com/s.gif,52人付款,kellydidi666,上海
682,十点一刻苏打气泡酒0糖0脂果酒女士低度甜酒微醺鸡330ml*4罐,39.00元,https://g.alicdn.com/s.gif,26人付款,十点一刻旗舰店,上海
683,RIO/锐澳鸡尾酒微醺6口味小美好系列330ml*6罐低度聚会休闲果,63.20元,https://g.alicdn.com/s.gif,10人付款,至梵旗舰店,上海
684,RIO锐澳预调鸡尾酒清爽强爽330ml*10罐果酒女王礼盒装低度气泡,76.00元,https://g.alicdn.com/s.gif,300+人付款,rio锐澳旗舰店,上海
685,RIO锐澳预调鸡尾酒微醺小美好3度6口味330ml*20罐果女士气泡,198.00元,https://g.alicdn.com/s.gif,100+人付款,rio锐澳旗舰店,上海
686,RIO锐澳3度微醺百香果口味330ml×1果酒洋酒预调鸡尾酒罐装,9.90元,https://g.alicdn.com/s.gif,100+人付款,天猫超市,上海
687,三得利和乐怡HOROYOI日本进口鸡尾酒白桃乳味6罐装微醺果,99.00元,https://g.alicdn.com/s.gif,20人付款,天猫超市,上海
688,RIO锐澳微醺西柚柚子口味330ml*1果酒洋酒预调鸡尾酒罐装,10.90元,https://g.alicdn.com/s.gif,100+人付款,天猫超市,上海
689,生态农业 UMEET/悠蜜 蓝莓精酿 (半甜) 单瓶装550ML,289.00元,https://g.alicdn.com/s.gif,2人付款,天猫超市,上海
690,RIO年货节10罐礼盒装锐澳清爽强爽系列鸡尾酒组合330ml*10,79.90元,https://g.alicdn.com/s.gif,7人付款,天猫超市,上海
691,Creamel凯利梅尔太妃味朗姆预调酒鸡尾酒200ml洋酒奶油女士,28.00元,https://g.alicdn.com/s.gif,0人付款,天猫国际进口超市,
692,乌克兰Creamel凯利梅尔蜜瓜味朗姆酒预调酒鸡尾酒200ml奶油洋,28.00元,https://g.alicdn.com/s.gif,0人付款,天猫国际进口超市,
693,RIO锐澳预调鸡尾酒清爽青橘伏特加口味5度微甜气泡果330ml*24罐,39.00元,https://g.alicdn.com/s.gif,15人付款,玉杞儿酒类专营店,
694,RIO锐澳预调鸡尾酒微醺系列白桃接骨木花口味330ml*24罐整箱果,45.00元,https://g.alicdn.com/s.gif,17人付款,玉杞儿酒类专营店,
695,日本进口三得利气乐酒场柠檬沙瓦汽泡酒24罐囤货量贩装,380.00元,https://g.alicdn.com/s.gif,14人付款,三得利预调酒官方旗舰店,
696,日本三得利和乐怡HOROYOI鸡尾酒盐西柚味350mL*6罐果,95.00元,https://g.alicdn.com/s.gif,28人付款,三得利预调酒官方旗舰店,
697,RIO锐澳预调酒鸡尾酒清爽小美好微醺系列果酒HEYPOP气泡水330ml,8.90元,https://g.alicdn.com/s.gif,66人付款,513894747yy,上海
698,夜店美国动力梦幻新动力ktv275ml鸡尾酒苏打酒soda整箱24瓶拍4发8,198.00元,https://g.alicdn.com/s.gif,5人付款,_燕子窝_,天津
699,预调鸡尾酒24瓶套装整箱洋酒低度果味酒女士生甜酒香槟微醺起泡,89.80元,https://g.alicdn.com/s.gif,6人付款,yeyong7,四川 泸州
700,锐澳鸡尾酒年货罐装白桃气泡rio微醺整箱清爽强爽少女果整箱,42.70元,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2207517500799/O1CN0139Eecy1HlzCNhqFAz_!!0-item_pic.jpg_360x360Q90.jpg_.webp,19人付款,归昕酒类专营店,上海
701,两支装罗伊花园蜜桃味荔枝味低度酒起泡酒葡萄酒微醺甜少女,267.00元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/3395417731/O1CN01L7jy0F26yqjJXj7FM_!!2-item_pic.png_360x360Q90.jpg_.webp,12人付款,whiskyl旗舰店,江苏 苏州
702,rio锐澳鸡尾酒夏季限定款清爽鸡尾酒饮料5度新口味果330ml*6罐,40.00元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/3581934542/O1CN01Yo7p2K1jQHfjE0Djp_!!0-item_pic.jpg_360x360Q90.jpg_.webp,27人付款,杨之甘录,上海
703,单支装罗伊花园蜜桃味荔枝味低度微醺起泡甜酒果味葡萄女士喜爱,133.00元,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/3395417731/O1CN01tQkYlR26yqjOu10IP_!!2-item_pic.png_360x360Q90.jpg_.webp,10人付款,whiskyl旗舰店,江苏 苏州
704,RIO锐澳鸡尾酒新品玻璃经典瓶装霓虹标气泡果酒低度整箱,94.40元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2213174444338/O1CN015Dg0RQ1huqsHG1Obv_!!2213174444338.jpg_360x360Q90.jpg_.webp,8人付款,酒太公企业店,陕西 咸阳
705,RIO锐澳预调鸡尾酒8度强爽4口味装白桃葡萄柠檬西柚500ml*8罐,129.00元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2453049938/O1CN01qG8Z652NHeqM4S1Vy_!!0-item_pic.jpg_360x360Q90.jpg_.webp,13人付款,至梵旗舰店,上海
706,杰克丹尼威士忌预调酒 柠檬味330ml*6瓶 洋酒鸡尾酒 Jack Daniels,72.00元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/646406995/O1CN01Q2nht121XlE0doPCI_!!646406995-0-picasso.jpg_360x360Q90.jpg_.webp,17人付款,cuiming56,上海
707,JOJO微醺低度果酒火山血橙气泡酒275ML*6瓶装鸡尾,89.00元,https://g-search2.alicdn.com/img/bao/uploaded/i4/i3/2211117578258/O1CN01BdoIXg2AsDSMPMrdo_!!0-item_pic.jpg_360x360Q90.jpg_.webp,9人付款,jojo酒类旗舰店,上海
708,预调鸡尾酒24瓶装rio果酒女士低度甜酒苏打酒瓶装整箱微醺网红,28.90元,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2209293488988/O1CN01nmUtjg2GGYWDdluKK_!!2209293488988.jpg_360x360Q90.jpg_.webp,2人付款,tb960278888,河北 秦皇岛
709,巴玛苏罗 莫吉托金酒伏特加西班牙进口曼戈加气预调女士,39.00元,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/4068746014/O1CN01Qvp1sA1uISbbZc9wG_!!4068746014.jpg_360x360Q90.jpg_.webp,13人付款,gci_wines,福建 厦门
710,Kirkland科克兰金色玛格丽特配制酒1.75L 上海costco开市客代购,77.90元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/12556311/O1CN01VWeiHa1wUUBxls8PR_!!12556311.jpg_360x360Q90.jpg_.webp,19人付款,wingeryan,上海
711,四洛克酒 果味酒预调尾酒鸡组合装进口 网红斯洛克一瓶倒烈性啤,37.00元,https://g-search1.alicdn.com/img/bao/uploaded/i4/i2/2211808290467/O1CN01zlS2Do1FJveGBTivd_!!2211808290467.jpg_360x360Q90.jpg_.webp,24人付款,zy15221206782,上海
712,香港新动力苏打酒整箱24瓶美国火车鸡尾酒诱惑型美少女果葡萄,36.80元,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2205795945682/O1CN01hqNmDB1rqP85HxE7x_!!2205795945682.jpg_360x360Q90.jpg_.webp,9人付款,开心酒业9,北京
713,8瓶装8款口味威士忌预调鸡尾酒275ml水果味酒【厂家直供】整箱,16.90元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2529603409/O1CN01QNTMrS1b3Mlr3nTAs_!!2529603409.jpg_360x360Q90.jpg_.webp,59人付款,正品良心酒,河北 秦皇岛
714,RIO冰淇淋锐澳鸡尾酒微醺系列乳酸菌口味330ml*24罐整箱果瓶装,60.00元,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/1711975301/O1CN01uUfNlP1p1uHZWMmna_!!1711975301.jpg_360x360Q90.jpg_.webp,17人付款,昌盛德商贸,陕西 西安
715,莫林纯蔗糖味糖浆 MONIN Pure CaneSugarsyrup 1000ML 饮品,83.00元,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/646406995/O1CN01idwSL021XlDvsFmTz_!!646406995-0-picasso.jpg_360x360Q90.jpg_.webp,44人付款,cuiming56,上海
716,RIO锐澳鸡尾酒罐装3度微醺330ml*6罐预调酒节日聚会女生小甜,28.80元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/694732853/O1CN01qFDeHv1WwiiQrYMv1_!!694732853.jpg_360x360Q90.jpg_.webp,30人付款,白石挖宝,江苏 镇江
717,Fourloko四洛克酒预调鸡尾酒美国草莓微醺特调酒果味网红葡语,39.00元,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2201105650385/O1CN01rZAu6o1EiNE54eLWj_!!2201105650385.jpg_360x360Q90.jpg_.webp,17人付款,tb1562934213,北京
718,【每满5送1】杰克丹尼威士忌可乐柠檬苹果味预调鸡尾洋酒低度330m,13.90元,https://picasso.alicdn.com/imgextra/O1CNA1MNadBE1g3tSguZZUq_!!3861224087-0-psf.jpg_360x360Q90.jpg_.webp,84人付款,盛卫酒类专营店,上海
